895.728577 497.596863     -8638.543945 -8737.125000     -8188.889648 -9781.953125     
895.489136 498.800415     -8591.565430 -8762.297852     -8215.148438 -9738.025391     
895.244324 499.998688     -8544.318359 -8787.206055     -8241.164062 -9693.825195     
894.994080 501.191650     -8496.801758 -8811.848633     -8266.935547 -9649.353516     
894.738525 502.379272     -8449.017578 -8836.224609     -8292.461914 -9604.610352     
894.477600 503.561523     -8400.965820 -8860.332031     -8317.741211 -9559.596680     
894.211304 504.738403     -8352.647461 -8884.169922     -8342.771484 -9514.313477     
893.939697 505.909821     -8304.063477 -8907.737305     -8367.553711 -9468.760742     
893.662842 507.075806     -8255.213867 -8931.032227     -8392.084961 -9422.938477     
893.380676 508.236328     -8206.099609 -8954.052734     -8416.364258 -9376.847656     
893.093262 509.391327     -8156.722656 -8976.797852     -8440.390625 -9330.490234     
892.800598 510.540833     -8107.082520 -8999.266602     -8464.162109 -9283.865234     
892.502686 511.684753     -8057.180176 -9021.457031     -8487.677734 -9236.972656     
892.199524 512.823059     -8007.017090 -9043.368164     -8510.937500 -9189.815430     
891.891113 513.955750     -7956.593262 -9064.999023     -8533.938477 -9142.392578     
891.577515 515.082825     -7905.909668 -9086.346680     -8556.679688 -9094.704102     
891.258789 516.204224     -7854.966797 -9107.410156     -8579.161133 -9046.751953     
890.934875 517.319885     -7803.766113 -9128.188477     -8601.379883 -8998.536133     
890.605835 518.429810     -7752.308105 -9148.680664     -8623.335938 -8950.056641     
890.271667 519.533997     -7700.593750 -9168.884766     -8645.027344 -8901.314453     
889.932373 520.632385     -7648.623535 -9188.798828     -8666.452148 -8852.311523     
889.587952 521.724915     -7596.398438 -9208.421875     -8687.609375 -8803.046875     
889.238464 522.811646     -7543.918945 -9227.752930     -8708.499023 -8753.521484     
888.883850 523.892456     -7491.186035 -9246.789062     -8729.118164 -8703.736328     
888.524292 524.967407     -7438.200684 -9265.529297     -8749.465820 -8653.691406     
888.159668 526.036377     -7384.963867 -9283.972656     -8769.541016 -8603.387695     
887.790039 527.099365     -7331.476562 -9302.117188     -8789.341797 -8552.826172     
887.415405 528.156372     -7277.739258 -9319.961914     -8808.867188 -8502.006836     
887.035767 529.207336     -7223.753418 -9337.504883     -8828.116211 -8450.930664     
886.651123 530.252197     -7169.519043 -9354.745117     -8847.086914 -8399.598633     
886.261536 531.291016     -7115.037109 -9371.679688     -8865.777344 -8348.010742     
885.867065 532.323730     -7060.309082 -9388.309570     -8884.186523 -8296.167969     
885.467712 533.350281     -7005.335449 -9404.630859     -8902.314453 -8244.071289     
885.063477 534.370605     -6950.117676 -9420.642578     -8920.158203 -8191.720703     
884.654358 535.384705     -6894.656250 -9436.343750     -8937.716797 -8139.117188     
884.240356 536.392578     -6838.952148 -9451.731445     -8954.989258 -8086.261230     
883.821472 537.394226     -6783.006348 -9466.806641     -8971.973633 -8033.153809     
883.397766 538.389465     -6726.819824 -9481.565430     -8988.667969 -7979.795410     
882.969360 539.378418     -6670.393066 -9496.006836     -9005.071289 -7926.186523     
882.536133 540.360962     -6613.727539 -9510.128906     -9021.182617 -7872.328613     
882.098145 541.337158     -6556.824219 -9523.930664     -9037.000000 -7818.221680     
881.655396 542.306824     -6499.684082 -9537.411133     -9052.521484 -7763.867188     
881.207947 543.270081     -6442.308105 -9550.567383     -9067.745117 -7709.264648     
880.755798 544.226807     -6384.696777 -9563.398438     -9082.671875 -7654.416016     
880.299011 545.177002     -6326.851562 -9575.902344     -9097.297852 -7599.321289     
879.837524 546.120605     -6268.773438 -9588.078125     -9111.622070 -7543.981445     
879.371399 547.057617     -6210.463867 -9599.922852     -9125.643555 -7488.396973     
878.900635 547.988037     -6151.923340 -9611.435547     -9139.360352 -7432.568848     
878.425293 548.911682     -6093.152832 -9622.615234     -9152.771484 -7376.498047     
877.945374 549.828674     -6034.153809 -9633.459961     -9165.875000 -7320.185547     
877.460938 550.738953     -5974.927246 -9643.967773     -9178.668945 -7263.631348     
876.971985 551.642456     -5915.474609 -9654.136719     -9191.152344 -7206.836426     
876.478516 552.539124     -5855.796387 -9663.964844     -9203.323242 -7149.801758     
875.980530 553.428955     -5795.894043 -9673.451172     -9215.180664 -7092.528320     
875.478088 554.311951     -5735.768066 -9682.592773     -9226.722656 -7035.017090     
874.971252 555.188049     -5675.420410 -9691.389648     -9237.947266 -6977.268555     
874.459961 556.057129     -5614.851562 -9699.839844     -9248.852539 -6919.283203     
873.944275 556.919250     -5554.062988 -9707.940430     -9259.437500 -6861.062012     
873.424194 557.774353     -5493.056152 -9715.690430     -9269.701172 -6802.606445     
872.899780 558.622375     -5431.832031 -9723.087891     -9279.640625 -6743.916992     
872.371033 559.463318     -5370.391602 -9730.130859     -9289.254883 -6684.994629     
871.838013 560.297180     -5308.736328 -9736.817383     -9298.541992 -6625.839844     
871.300720 561.123901     -5246.867676 -9743.146484     -9307.500000 -6566.454102     
870.759155 561.943359     -5184.786621 -9749.115234     -9316.127930 -6506.837891     
870.213379 562.755615     -5122.494629 -9754.722656     -9324.422852 -6446.992188     
869.663452 563.560669     -5059.993164 -9759.966797     -9332.384766 -6386.917969     
869.109314 564.358337     -4997.282715 -9764.846680     -9340.011719 -6326.615723     
868.551025 565.148682     -4934.365234 -9769.359375     -9347.300781 -6266.086914     
867.988586 565.931702     -4871.242188 -9773.503906     -9354.250977 -6205.332520     
867.422058 566.707275     -4807.914551 -9777.277344     -9360.860352 -6144.353027     
866.851501 567.475403     -4744.383301 -9780.678711     -9367.126953 -6083.149902     
866.276917 568.236084     -4680.650879 -9783.705078     -9373.048828 -6021.724121     
865.698303 568.989258     -4616.717773 -9786.355469     -9378.624023 -5960.076660     
865.115723 569.734802     -4552.585938 -9788.627930     -9383.851562 -5898.208496     
864.529236 570.472778     -4488.256348 -9790.520508     -9388.729492 -5836.121094     
863.938782 571.203125     -4423.730957 -9792.031250     -9393.255859 -5773.814941     
863.344421 571.925781     -4359.010742 -9793.158203     -9397.428711 -5711.291016     
862.746216 572.640686     -4294.097656 -9793.899414     -9401.247070 -5648.550781     
862.144165 573.347900     -4228.992676 -9794.252930     -9404.708008 -5585.594727     
861.538330 574.047241     -4163.698242 -9794.216797     -9407.809570 -5522.424316     
860.928711 574.738831     -4098.214844 -9793.789062     -9410.550781 -5459.040527     
860.315369 575.422546     -4032.544922 -9792.967773     -9412.928711 -5395.444824     
859.698364 576.098328     -3966.689453 -9791.750977     -9414.941406 -5331.638184     
859.077637 576.766174     -3900.650391 -9790.136719     -9416.587891 -5267.622070     
858.453247 577.426025     -3834.429443 -9788.124023     -9417.866211 -5203.397461     
857.825256 578.077820     -3768.028076 -9785.709961     -9418.773438 -5138.965332     
857.193726 578.721558     -3701.447754 -9782.892578     -9419.308594 -5074.327148     
856.558655 579.357239     -3634.690674 -9779.669922     -9419.468750 -5009.484375     
855.920044 579.984741     -3567.758057 -9776.040039     -9419.252930 -4944.437500     
855.277954 580.604065     -3500.652100 -9772.000000     -9418.658203 -4879.188477     
854.632446 581.215149     -3433.374268 -9767.548828     -9417.682617 -4813.738281     
853.983521 581.817932     -3365.926758 -9762.684570     -9416.325195 -4748.088379     
853.331238 582.412415     -3298.311035 -9757.405273     -9414.583008 -4682.239746     
852.675659 582.998596     -3230.529297 -9751.708008     -9412.454102 -4616.194336     
852.016785 583.576355     -3162.582764 -9745.591797     -9409.936523 -4549.953125     
851.354614 584.145691     -3094.473877 -9739.053711     -9407.027344 -4483.517578     
850.689270 584.706604     -3026.204590 -9732.091797     -9403.725586 -4416.889648     
850.020752 585.258911     -2957.776611 -9724.705078     -9400.029297 -4350.069824     
849.349060 585.802734     -2889.192139 -9716.890625     -9395.935547 -4283.060059     
848.674377 586.337952     -2820.452881 -9708.644531     -9391.443359 -4215.861816     
847.996582 586.864502     -2751.561279 -9699.966797     -9386.549805 -4148.476562     
847.315796 587.382385     -2682.519287 -9690.855469     -9381.252930 -4080.906006     
846.632080 587.891541     -2613.328857 -9681.307617     -9375.549805 -4013.151611     
845.945374 588.391907     -2543.992188 -9671.321289     -9369.439453 -3945.214844     
845.255798 588.883484     -2474.511475 -9660.894531     -9362.918945 -3877.097168     
844.563416 589.366211     -2404.888916 -9650.025391     -9355.986328 -3808.800537     
843.868225 589.840027     -2335.126709 -9638.711914     -9348.638672 -3740.326416     
843.170227 590.304932     -2265.227051 -9626.952148     -9340.874023 -3671.676514     
842.469604 590.760864     -2195.192383 -9614.743164     -9332.691406 -3602.852783     
841.766296 591.207764     -2125.024902 -9602.083008     -9324.086914 -3533.856445     
841.060364 591.645630     -2054.727051 -9588.968750     -9315.059570 -3464.689697     
840.351868 592.074402     -1984.301147 -9575.399414     -9305.606445 -3395.354492     
839.640869 592.493958     -1913.749634 -9561.372070     -9295.724609 -3325.852051     
838.927429 592.904358     -1843.075073 -9546.885742     -9285.413086 -3256.184814     
838.211548 593.305481     -1772.279907 -9531.937500     -9274.668945 -3186.354492     
837.493286 593.697327     -1701.366577 -9516.524414     -9263.489258 -3116.362793     
836.772766 594.079895     -1630.337769 -9500.645508     -9251.873047 -3046.211914     
836.049927 594.453003     -1559.196045 -9484.297852     -9239.816406 -2975.903809     
835.324951 594.816772     -1487.944092 -9467.480469     -9227.317383 -2905.440430     
834.597778 595.171082     -1416.584595 -9450.189453     -9214.374023 -2834.823730     
833.868530 595.515869     -1345.120239 -9432.422852     -9200.984375 -2764.055908     
833.137207 595.851135     -1273.553833 -9414.179688     -9187.145508 -2693.139160     
832.403931 596.176819     -1201.888306 -9395.457031     -9172.854492 -2622.075684     
831.668701 596.492859     -1130.126343 -9376.252930     -9158.109375 -2550.867676     
830.931580 596.799194     -1058.270874 -9356.565430     -9142.908203 -2479.517090     
830.192688 597.095825     -986.324890 -9336.391602     -9127.248047 -2408.026611     
829.452026 597.382690     -914.291382 -9315.729492     -9111.125977 -2336.398193     
828.709717 597.659790     -842.173340 -9294.577148     -9094.540039 -2264.634277     
827.965698 597.927002     -769.973816 -9272.931641     -9077.488281 -2192.737305     
827.220154 598.184326     -697.696045 -9250.791992     -9059.967773 -2120.709961     
826.473083 598.431702     -625.343079 -9228.155273     -9041.974609 -2048.554443     
825.724609 598.669067     -552.918213 -9205.019531     -9023.507812 -1976.273438     
824.974731 598.896423     -480.424652 -9181.382812     -9004.565430 -1903.869385     
824.223572 599.113770     -407.865723 -9157.243164     -8985.142578 -1831.345093     
823.471191 599.320923     -335.244812 -9132.597656     -8965.239258 -1758.703125     
822.717590 599.517944     -262.565308 -9107.444336     -8944.851562 -1685.946167     
821.962952 599.704834     -189.830704 -9081.781250     -8923.976562 -1613.076904     
821.207214 599.881409     -117.044487 -9055.605469     -8902.613281 -1540.098267     
820.450562 600.047729     -44.210236 -9028.916016     -8880.757812 -1467.013062     
819.692993 600.203735     28.668432 -9001.709961     -8858.408203 -1393.824219     
818.934631 600.349365     101.587845 -8973.986328     -8835.561523 -1320.534790     
818.175537 600.484619     174.544281 -8945.742188     -8812.215820 -1247.147705     
817.415710 600.609436     247.533951 -8916.975586     -8788.368164 -1173.666016     
816.655334 600.723694     320.553009 -8887.684570     -8764.015625 -1100.092896     
815.894409 600.827454     393.597565 -8857.867188     -8739.155273 -1026.431519     
815.133057 600.920654     466.663666 -8827.521484     -8713.786133 -952.685059     
814.371399 601.003235     539.747314 -8796.644531     -8687.903320 -878.856934     
813.609436 601.075195     612.844421 -8765.235352     -8661.505859 -804.950439     
812.847290 601.136475     685.950867 -8733.291992     -8634.590820 -730.968994     
812.085083 601.186951     759.062439 -8700.811523     -8607.155273 -656.916077     
811.322815 601.226685     832.174988 -8667.792969     -8579.197266 -582.795227     
810.560608 601.255615     905.284119 -8634.234375     -8550.713867 -508.610107     
809.798584 601.273682     978.385498 -8600.132812     -8521.702148 -434.364349     
809.036804 601.280884     1051.474609 -8565.487305     -8492.160156 -360.061676     
808.275330 601.277161     1124.547119 -8530.295898     -8462.084961 -285.705902     
807.514282 601.262451     1197.598267 -8494.556641     -8431.473633 -211.300919     
806.753784 601.236755     1270.623535 -8458.267578     -8400.324219 -136.850647     
805.993896 601.200073     1343.618286 -8421.426758     -8368.633789 -62.359108     
805.234680 601.152344     1416.577759 -8384.033203     -8336.399414 12.169624     
804.476257 601.093506     1489.497070 -8346.084961     -8303.619141 86.731392     
803.718750 601.023499     1562.371460 -8307.581055     -8270.291016 161.321976     
802.962280 600.942383     1635.195801 -8268.518555     -8236.412109 235.937057     
802.206909 600.850037     1707.965210 -8228.896484     -8201.978516 310.572266     
801.452698 600.746460     1780.674561 -8188.712891     -8166.989258 385.223175     
800.699768 600.631653     1853.318726 -8147.966797     -8131.441406 459.885193     
799.948242 600.505554     1925.892456 -8106.656738     -8095.333008 534.553711     
799.198242 600.368103     1998.390503 -8064.781250     -8058.661133 609.224121     
798.449890 600.219360     2070.807373 -8022.338379     -8021.423340 683.891541     
797.703308 600.059265     2143.137695 -7979.327637     -7983.617188 758.551208     
796.958557 599.887756     2215.376221 -7935.747559     -7945.241211 833.198120     
796.215759 599.704895     2287.517090 -7891.596680     -7906.292480 907.827271     
795.474976 599.510559     2359.554688 -7846.874023     -7866.768555 982.433533     
794.736328 599.304749     2431.483643 -7801.578613     -7826.667480 1057.011841     
794.000000 599.087463     2503.297852 -7755.709473     -7785.986816 1131.556763     
793.266113 598.858704     2574.991699 -7709.265137     -7744.724609 1206.062866     
792.534729 598.618408     2646.559082 -7662.245117     -7702.878418 1280.524902     
791.805969 598.366577     2717.994141 -7614.648438     -7660.446289 1354.937256     
791.080017 598.103149     2789.290771 -7566.474121     -7617.426270 1429.294189     
790.356934 597.828186     2860.442871 -7517.721680     -7573.816406 1503.589966     
789.636841 597.541687     2931.444336 -7468.390625     -7529.614746 1577.818970     
788.919922 597.243591     3002.288818 -7418.479980     -7484.819336 1651.975098     
788.206238 596.933899     3072.970215 -7367.989746     -7439.428223 1726.052368     
787.495972 596.612610     3143.481934 -7316.918945     -7393.439453 1800.044800     
786.789185 596.279724     3213.817627 -7265.268066     -7346.851562 1873.946045     
786.086060 595.935181     3283.970947 -7213.035645     -7299.663086 1947.750000     
785.386719 595.579041     3353.934814 -7160.222656     -7251.872070 2021.450073     
784.691345 595.211304     3423.703125 -7106.828613     -7203.477051 2095.040039     
784.000000 594.831909     3493.268799 -7052.853516     -7154.476562 2168.512939     
783.312866 594.440918     3562.625244 -6998.297852     -7104.869141 2241.862549     
782.630005 594.038330     3631.765869 -6943.161133     -7054.653809 2315.081787     
781.951599 593.624084     3700.683594 -6887.444824     -7003.829590 2388.163818     
781.277771 593.198242     3769.371338 -6831.148438     -6952.395020 2461.101807     
780.608704 592.760803     3837.822266 -6774.272949     -6900.348633 2533.888916     
779.944519 592.311829     3906.029541 -6716.818359     -6847.689453 2606.517578     
779.285400 591.851257     3973.985840 -6658.786133     -6794.416992 2678.980713     
778.631409 591.379150     4041.684082 -6600.176758     -6740.531250 2751.271240     
777.982727 590.895569     4109.117188 -6540.991211     -6686.030762 2823.381348     
777.339478 590.400452     4176.277832 -6481.230957     -6630.914551 2895.303955     
776.701782 589.893860     4243.158691 -6420.896484     -6575.183105 2967.031250     
776.069824 589.375793     4309.752441 -6359.989746     -6518.835449 3038.555664     
775.443787 588.846313     4376.051758 -6298.512207     -6461.871582 3109.869141     
774.823792 588.305481     4442.049316 -6236.464844     -6404.291992 3180.964111     
774.209961 587.753296     4507.737305 -6173.850098     -6346.096191 3251.832520     
773.602478 587.189758     4573.108887 -6110.669434     -6287.284180 3322.466553     
773.001465 586.614929     4638.156250 -6046.925293     -6227.856445 3392.857910     
772.407104 586.028931     4702.871582 -5982.619141     -6167.813965 3462.998535     
771.819519 585.431702     4767.247559 -5917.753906     -6107.156738 3532.880127     
771.238831 584.823364     4831.277344 -5852.331543     -6045.885742 3602.494385     
770.665222 584.203918     4894.952637 -5786.354980     -5984.001953 3671.833008     
770.098877 583.573425     4958.266113 -5719.826660     -5921.506348 3740.887451     
769.539917 582.932007     5021.210449 -5652.749512     -5858.400391 3809.648926     
768.988525 582.279602     5083.777344 -5585.126465     -5794.685547 3878.109375     
768.444763 581.616394     5145.959473 -5516.960449     -5730.362793 3946.259766     
767.908936 580.942383     5207.749512 -5448.254883     -5665.434082 4014.091797     
767.381042 580.257629     5269.139160 -5379.013184     -5599.901367 4081.596680     
766.861328 579.562195     5330.122070 -5309.239258     -5533.767090 4148.765137     
766.349854 578.856262     5390.689941 -5238.937012     -5467.032715 4215.588867     
765.846863 578.139832     5450.834961 -5168.109863     -5399.701172 4282.059082     
765.352478 577.412964     5510.550293 -5096.762207     -5331.775391 4348.166992     
764.866821 576.675781     5569.828125 -5024.897949     -5263.257812 4413.903320     
764.390076 575.928345     5628.661133 -4952.521484     -5194.151367 4479.259277     
763.922363 575.170715     5687.041992 -4879.637695     -5124.459473 4544.226562     
763.463867 574.403076     5744.962891 -4806.250977     -5054.185059 4608.795410     
763.014709 573.625488     5802.416992 -4732.366699     -4983.332520 4672.957520     
762.575012 572.838013     5859.396484 -4657.989258     -4911.905273 4736.703613     
762.144958 572.040833     5915.895020 -4583.124023     -4839.907227 4800.025391     
761.724670 571.234009     5971.904297 -4507.776367     -4767.342285 4862.913086     
761.314331 570.417603     6027.417969 -4431.951660     -4694.215332 4925.357910     
760.914001 569.591736     6082.429199 -4355.655762     -4620.530762 4987.351562     
760.523865 568.756592     6136.931152 -4278.894043     -4546.293945 5048.885254     
760.144043 567.912231     6190.916504 -4201.672852     -4471.509277 5109.949707     
759.774719 567.058838     6244.378418 -4123.998535     -4396.182617 5170.536621     
759.415955 566.196472     6297.310547 -4045.876953     -4320.319336 5230.638184     
759.067932 565.325317     6349.706055 -3967.314697     -4243.924316 5290.244629     
758.730774 564.445435     6401.558105 -3888.318115     -4167.003906 5349.347656     
758.404602 563.557007     6452.861328 -3808.894043     -4089.564697 5407.938965     
758.089600 562.660217     6503.608887 -3729.049072     -4011.612549 5466.010742     
757.785828 561.755127     6553.794434 -3648.790527     -3933.154053 5523.554199     
757.493408 560.841919     6603.412598 -3568.125488     -3854.195801 5580.561523     
757.212402 559.920715     6652.457031 -3487.061035     -3774.744873 5637.024902     
756.942993 558.991638     6700.921875 -3405.604492     -3694.808350 5692.936035     
756.685242 558.054871     6748.801758 -3323.763428     -3614.393555 5748.287598     
756.439331 557.110596     6796.090820 -3241.545410     -3533.507812 5803.071777     
756.205322 556.158936     6842.783691 -3158.958252     -3452.158936 5857.280762     
755.983337 555.200012     6888.875488 -3076.009766     -3370.354736 5910.907715     
755.773499 554.234009     6934.361328 -2992.707764     -3288.103271 5963.944824     
755.575928 553.261169     6979.235840 -2909.060547     -3205.412598 6016.385742     
755.390686 552.281555     7023.494141 -2825.075928     -3122.291260 6068.223145     
755.217773 551.295349     7067.131836 -2740.762451     -3038.748047 6119.450684     
755.057373 550.302734     7110.144043 -2656.128418     -2954.791016 6170.061523     
754.909607 549.303894     7152.527344 -2571.182129     -2870.429443 6220.049316     
754.774475 548.299011     7194.276855 -2485.932129     -2785.672607 6269.408203     
754.652100 547.288208     7235.388672 -2400.387207     -2700.529053 6318.132324     
754.542542 546.271606     7275.859375 -2314.555908     -2615.008545 6366.215820     
754.445862 545.249512     7315.685547 -2228.446777     -2529.120117 6413.652832     
754.362183 544.221985     7354.863281 -2142.068848     -2442.873779 6460.438965     
754.291504 543.189331     7393.389160 -2055.430908     -2356.278564 6506.567871     
754.233948 542.151611     7431.260254 -1968.541992     -2269.344482 6552.035156     
754.189514 541.109070     7468.473633 -1881.411011     -2182.081543 6596.836426     
754.158325 540.061829     7505.026855 -1794.046875     -2094.499268 6640.967285     
754.140381 539.010132     7540.916992 -1706.458496     -2006.608154 6684.422852     
754.135742 537.954102     7576.142090 -1618.655029     -1918.417969 6727.199707     
754.144409 536.893921     7610.699707 -1530.645630     -1829.938843 6769.293457     
754.166565 535.829834     7644.587402 -1442.439209     -1741.181030 6810.701172     
754.202087 534.761963     7677.803711 -1354.044922     -1652.154907 6851.419434     
754.251038 533.690552     7710.347168 -1265.471924     -1562.870605 6891.444336     
754.313477 532.615723     7742.215820 -1176.729370     -1473.338501 6930.773926     
754.389465 531.537720     7773.409180 -1087.826294     -1383.568970 6969.404785     
754.479004 530.456665     7803.924805 -998.771790     -1293.572388 7007.335449     
754.582092 529.372742     7833.762695 -909.575012     -1203.359131 7044.562988     
754.698730 528.286133     7862.921875 -820.244934     -1112.939575 7081.085938     
754.828979 527.197083     7891.401855 -730.790771     -1022.324158 7116.901855     
754.972778 526.105713     7919.201660 -641.221436     -931.523193 7152.010254     
755.130188 525.012207     7946.321777 -551.545837     -840.547119 7186.409180     
755.301208 523.916748     7972.761719 -461.773071     -749.406128 7220.097656     
755.485840 522.819580     7998.521484 -371.911957     -658.110657 7253.075195     
755.684082 521.720764     8023.601562 -281.971375     -566.670898 7285.341309     
755.895874 520.620605     8048.001953 -191.960159     -475.097076 7316.895020     
756.121277 519.519165     8071.722656 -101.887070     -383.399292 7347.736328     
756.360229 518.416687     8094.765625 -11.760802     -291.587708 7377.865723     
756.612732 517.313293     8117.130859 78.410004     -199.672363 7407.282715     
756.878784 516.209167     8138.819824 168.616776     -107.663200 7435.987793     
757.158386 515.104492     8159.833496 258.851013     -15.570111 7463.981934     
757.451477 513.999451     8180.172852 349.104248     76.597092 7491.265625     
757.757935 512.894226     8199.839844 439.368134     168.828690 7517.839844     
758.077820 511.788910     8218.835938 529.634460     261.115082 7543.706055     
758.411133 510.683716     8237.162109 619.894897     353.446686 7568.865723     
758.757812 509.578766     8254.821289 710.141418     445.814056 7593.319824     
759.117798 508.474274     8271.814453 800.365967     538.207886 7617.070801     
759.491028 507.370361     8288.144531 890.560608     630.618958 7640.120117     
759.877502 506.267212     8303.813477 980.717468     723.038147 7662.469727     
760.277161 505.164978     8318.822266 1070.828857     815.456421 7684.121582     
760.689941 504.063812     8333.174805 1160.887085     907.864868 7705.078125     
761.115784 502.963867     8346.873047 1250.884521     1000.254822 7725.341797     
761.554688 501.865265     8359.919922 1340.813721     1092.617554 7744.915527     
762.006592 500.768188     8372.318359 1430.667358     1184.944580 7763.801758     
762.471375 499.672760     8384.071289 1520.438110     1277.227539 7782.003906     
762.949036 498.579102     8395.180664 1610.118896     1369.458008 7799.524414     
763.439453 497.487427     8405.650391 1699.702515     1461.627930 7816.366211     
763.942688 496.397827     8415.482422 1789.182129     1553.729370 7832.532715     
764.458557 495.310425     8424.680664 1878.550781     1645.754272 7848.026855     
764.987061 494.225372     8433.248047 1967.801880     1737.694946 7862.852539     
765.528076 493.142822     8441.188477 2056.928467     1829.543945 7877.012695     
766.081543 492.062866     8448.505859 2145.924561     1921.293579 7890.511719     
766.647461 490.985657     8455.203125 2234.783447     2012.936523 7903.353027     
767.225647 489.911316     8461.282227 2323.498779     2104.465576 7915.540039     
767.816162 488.839966     8466.749023 2412.064209     2195.873779 7927.076660     
768.418823 487.771729     8471.606445 2500.473633     2287.154053 7937.966797     
769.033630 486.706726     8475.858398 2588.721436     2378.299561 7948.214844     
769.660461 485.645081     8479.507812 2676.801270     2469.303711 7957.824707     
770.299255 484.586914     8482.559570 2764.707764     2560.159912 7966.800781     
770.949951 483.532318     8485.016602 2852.434814     2650.862061 7975.146484     
771.612427 482.481445     8486.883789 2939.977051     2741.403564 7982.866699     
772.286621 481.434326     8488.164062 3027.329102     2831.778076 7989.965332     
772.972534 480.391144     8488.862305 3114.485596     2921.979736 7996.446777     
773.669983 479.351990     8488.982422 3201.441162     3012.002686 8002.315430     
774.378906 478.316956     8488.527344 3288.190674     3101.841064 8007.576172     
775.099243 477.286133     8487.501953 3374.729004     3191.489258 8012.232422     
775.830872 476.259613     8485.911133 3461.051514     3280.941895 8016.289551     
776.573730 475.237549     8483.757812 3547.153076     3370.193604 8019.751465     
777.327820 474.219971     8481.046875 3633.029053     3459.239014 8022.623047     
778.092957 473.207001     8477.783203 3718.674561     3548.072754 8024.909180     
778.869019 472.198700     8473.969727 3804.085449     3636.690186 8026.613770     
779.656067 471.195221     8469.611328 3889.257080     3725.086182 8027.741699     
780.453857 470.196594     8464.711914 3974.185059     3813.255859 8028.297852     
781.262390 469.202911     8459.276367 4058.865234     3901.194580 8028.286621     
782.081604 468.214294     8453.307617 4143.293457     3988.897705 8027.711914     
782.911377 467.230774     8446.812500 4227.465332     4076.360840 8026.579102     
783.751587 466.252472     8439.792969 4311.377441     4163.579590 8024.893066     
784.602173 465.279449     8432.253906 4395.025391     4250.550293 8022.657715     
785.463074 464.311768     8424.199219 4478.405762     4337.267578 8019.877930     
786.334229 463.349518     8415.633789 4561.514160     4423.728516 8016.558594     
787.215454 462.392792     8406.562500 4644.347656     4509.928711 8012.704590     
788.106750 461.441620     8396.989258 4726.902344     4595.864258 8008.319824     
789.007996 460.496094     8386.917969 4809.174805     4681.531738 8003.409180     
789.919128 459.556274     8376.352539 4891.161621     4766.927246 7997.977539     
790.840088 458.622223     8365.297852 4972.859863     4852.047363 7992.029297     
791.770691 457.694000     8353.759766 5054.266113     4936.888672 7985.568848     
792.710938 456.771667     8341.740234 5135.376953     5021.447754 7978.601074     
793.660645 455.855316     8329.244141 5216.189941     5105.721191 7971.130859     
794.619873 454.944977     8316.276367 5296.701660     5189.706055 7963.162109     
795.588440 454.040710     8302.839844 5376.909180     5273.398926 7954.699707     
796.566223 453.142578     8288.940430 5456.810059     5356.797363 7945.748047     
797.553284 452.250641     8274.582031 5536.400879     5439.897949 7936.311523     
798.549377 451.364960     8259.768555 5615.679688     5522.697754 7926.395020     
799.554504 450.485596     8244.503906 5694.643555     5605.194336 7916.002930     
800.568604 449.612579     8228.791992 5773.289551     5687.384766 7905.139160     
801.591553 448.745941     8212.637695 5851.615723     5769.266113 7893.808594     
802.623230 447.885742     8196.044922 5929.619141     5850.836426 7882.015137     
803.663574 447.032043     8179.018066 6007.298340     5932.092773 7869.764160     
804.712585 446.184906     8161.561035 6084.649902     6013.032715 7857.059082     
805.770081 445.344360     8143.678223 6161.672363     6093.654297 7843.904297     
806.835999 444.510406     8125.373047 6238.363281     6173.955566 7830.304199     
807.910339 443.683136     8106.649902 6314.720215     6253.933105 7816.263184     
808.992920 442.862610     8087.513184 6390.741699     6333.585938 7801.785645     
810.083679 442.048798     8067.966309 6466.425293     6412.911621 7786.875488     
811.182617 441.241791     8048.013672 6541.769531     6491.908203 7771.537109     
812.289551 440.441620     8027.659180 6616.771973     6570.573242 7755.774902     
813.404480 439.648315     8006.907227 6691.431152     6648.905273 7739.592773     
814.527283 438.861908     7985.761230 6765.745605     6726.902344 7722.994629     
815.657837 438.082428     7964.225098 6839.713379     6804.562500 7705.984375     
816.796143 437.309937     7942.302734 6913.332520     6881.884277 7688.566406     
817.942078 436.544403     7919.998047 6986.601074     6958.866211 7670.745117     
819.095581 435.785919     7897.314453 7059.518555     7035.506348 7652.523926     
820.256592 435.034485     7874.256348 7132.082520     7111.802734 7633.906738     
821.424988 434.290161     7850.827148 7204.291992     7187.754883 7614.897949     
822.600708 433.552948     7827.031250 7276.145020     7263.360352 7595.500977     
823.783752 432.822906     7802.872070 7347.640625     7338.618164 7575.720215     
824.973999 432.100037     7778.353027 7418.776855     7413.526367 7555.559082     
826.171387 431.384369     7753.478516 7489.553223     7488.084473 7535.021484     
827.375793 430.675934     7728.251465 7559.967773     7562.290527 7514.110840     
828.587158 429.974762     7702.675781 7630.019531     7636.143555 7492.831543     
829.805420 429.280853     7676.755371 7699.707520     7709.642578 7471.187012     
831.030518 428.594238     7650.493652 7769.030273     7782.786133 7449.181152     
832.262390 427.914978     7623.893555 7837.986816     7855.572754 7426.817383     
833.500916 427.243042     7596.959473 7906.575684     7928.001465 7404.099121     
834.746033 426.578491     7569.694336 7974.796387     8000.071289 7381.030273     
835.997742 425.921326     7542.102051 8042.647461     8071.781738 7357.614746     
